fid,name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
859,Desert Mountain,3,WOD_Mountain_Desert_05,47,556,417,50,83,5565041783,Alik'r Desert,556.390625,-417.3515625,8
860,Desert Mountain,3,WOD_Mountain_Desert_06,139,461,413,47,3,4614741303,Ayasofya,461.3671875,-413.9765625,8
861,Desert Mountain,3,WOD_Mountain_Desert_07,92,426,410,128,33,42612841033,Sentinel,427,-410.7421875,8
862,Desert Mountain,3,WOD_Mountain_Desert_01,12,423,472,15,32,4231547232,Bergama,423.1171875,-472.75,8
863,Desert Mountain,3,WOD_Mountain_Desert_02,-177,577,432,27,13,5772743213,Alik'r Desert,577.2109375,-432.8984375,8
864,Desert Mountain,3,WOD_Mountain_Desert_03,-97,565,443,54,12,5655444312,Dak'fron,565.421875,-443.90625,8
865,Desert Mountain,3,WOD_Mountain_Desert_04,159,554,416,55,1,5545541601,Alik'r Desert,554.4296875,-416.9921875,8
866,Desert Mountain,3,WOD_Mountain_Desert_05,-4,623,427,46,67,6234642767,Alik'r Desert,623.359375,-427.4765625,8
867,Desert Mountain,3,WOD_Mountain_Desert_06,-123,620,405,26,100,62026405100,Alik'r Desert,620.203125,-405.21875,8
868,Desert Mountain,3,WOD_Mountain_Desert_07,93,396,483,115,104,396115483104,Alik'r Desert,396.8984375,-483.1875,8
869,Desert Mountain,3,WOD_Mountain_Desert_01,-83,604,431,35,40,6043543140,Alik'r Desert,604.2734375,-431.6875,8
870,Desert Mountain,3,WOD_Mountain_Desert_02,149,432,440,36,42,4323644042,Alik'r Desert,432.28125,-440.671875,8
871,Desert Mountain,3,WOD_Mountain_Desert_03,32,485,412,17,35,4851741235,Alik'r Desert,485.1328125,-412.7265625,8
872,Desert Mountain,3,WOD_Mountain_Desert_04,-180,433,393,86,59,4338639359,Sentinel,433.671875,-393.5390625,8
873,Desert Mountain,3,WOD_Mountain_Desert_05,-112,374,446,90,38,3749044638,Alik'r Desert,374.703125,-446.703125,8
874,Desert Mountain,3,WOD_Mountain_Desert_06,-164,421,482,105,109,421105482109,Bergama,421.8203125,-482.1484375,8
875,Desert Mountain,3,WOD_Mountain_Desert_07,-47,572,417,109,109,572109417109,Alik'r Desert,572.8515625,-417.1484375,8
876,Desert Mountain,3,WOD_Mountain_Desert_01,-161,464,440,106,68,46410644068,Antiphyllos,464.828125,-440.46875,8
877,Desert Mountain,3,WOD_Mountain_Desert_02,-152,475,425,1,20,4750142520,Antiphyllos,475.0078125,-425.84375,8
878,Desert Mountain,3,WOD_Mountain_Desert_03,-130,353,498,3,124,35303498124,Alik'r Desert,353.0234375,-498.03125,8
879,Desert Mountain,3,WOD_Mountain_Desert_04,-123,626,413,60,114,62660413114,Alik'r Desert,626.46875,-413.109375,8
880,Desert Mountain,3,WOD_Mountain_Desert_05,-119,432,462,36,26,4323646226,Bergama,432.28125,-462.796875,8
881,Desert Mountain,3,WOD_Mountain_Desert_06,-84,399,447,33,51,3993344751,Alik'r Desert,399.2578125,-447.6015625,8
882,Desert Mountain,3,WOD_Mountain_Desert_07,116,623,426,5,99,6230542699,Alik'r Desert,623.0390625,-426.2265625,8
883,Desert Mountain,3,WOD_Mountain_Desert_01,-16,406,471,12,13,4061247113,Alik'r Desert,406.09375,-471.8984375,8
884,Desert Mountain,3,WOD_Mountain_Desert_02,81,632,419,50,101,63250419101,Alik'r Desert,632.390625,-419.2109375,8
885,Desert Mountain,3,WOD_Mountain_Desert_03,-55,509,456,3,81,5090345681,Alik'r Desert,509.0234375,-456.3671875,8
886,Desert Mountain,3,WOD_Mountain_Desert_04,-58,480,456,128,55,48012845655,Antiphyllos,481,-456.5703125,8
887,Desert Mountain,3,WOD_Mountain_Desert_05,-127,451,408,127,20,45112740820,Ayasofya,451.9921875,-408.84375,8
888,Desert Mountain,3,WOD_Mountain_Desert_06,-6,506,440,24,18,5062444018,Alik'r Desert,506.1875,-440.859375,8
889,Desert Mountain,3,WOD_Mountain_Desert_07,-165,323,433,83,69,3238343369,Alik'r Desert,323.6484375,-433.4609375,8
890,Desert Mountain,3,WOD_Mountain_Desert_01,-72,520,402,27,65,5202740265,Alik'r Desert,520.2109375,-402.4921875,8
891,Desert Mountain,3,WOD_Mountain_Desert_02,76,227,492,26,14,2272649214,Alik'r Desert,227.203125,-492.890625,8
892,Desert Mountain,3,WOD_Mountain_Desert_03,-6,382,456,1,31,3820145631,Alik'r Desert,382.0078125,-456.7578125,8
893,Desert Mountain,3,WOD_Mountain_Desert_04,-149,566,429,63,54,5666342954,Alik'r Desert,566.4921875,-429.578125,8
894,Desert Mountain,3,WOD_Mountain_Desert_05,-56,493,475,104,15,49310447515,Dak'fron,493.8125,-475.8828125,8
895,Desert Mountain,3,WOD_Mountain_Desert_06,129,447,472,123,69,44712347269,Bergama,447.9609375,-472.4609375,8
896,Desert Mountain,3,WOD_Mountain_Desert_07,-20,424,393,40,81,4244039381,Sentinel,424.3125,-393.3671875,8
897,Desert Mountain,3,WOD_Mountain_Desert_01,-92,517,392,55,55,5175539255,Alik'r Desert,517.4296875,-392.5703125,8
898,Desert Mountain,3,WOD_Mountain_Desert_02,169,476,464,104,40,47610446440,Antiphyllos,476.8125,-464.6875,8
899,Desert Mountain,3,WOD_Mountain_Desert_03,56,509,405,63,67,5096340567,Alik'r Desert,509.4921875,-405.4765625,8
900,Desert Mountain,3,WOD_Mountain_Desert_04,11,475,431,99,67,4759943167,Antiphyllos,475.7734375,-431.4765625,8
901,Desert Mountain,3,WOD_Mountain_Desert_05,71,503,427,60,17,5036042717,Alik'r Desert,503.46875,-427.8671875,8
902,Desert Mountain,3,WOD_Mountain_Desert_06,6,350,441,9,41,3500944141,Alik'r Desert,350.0703125,-441.6796875,8
903,Desert Mountain,3,WOD_Mountain_Desert_07,-128,483,436,74,96,4837443696,Antiphyllos,483.578125,-436.25,8
904,Desert Mountain,3,WOD_Mountain_Desert_01,-17,582,409,116,4,58211640904,Alik'r Desert,582.90625,-409.96875,8
905,Desert Mountain,3,WOD_Mountain_Desert_02,158,448,469,40,118,44840469118,Bergama,448.3125,-469.078125,8
906,Desert Mountain,3,WOD_Mountain_Desert_03,-62,284,476,8,76,2840847676,Alik'r Desert,284.0625,-476.40625,8
907,Desert Mountain,3,WOD_Mountain_Desert_04,-7,387,429,128,83,38712842983,Alik'r Desert,388,-429.3515625,8
908,Desert Mountain,3,WOD_Mountain_Desert_05,-140,317,442,77,15,3177744215,Alik'r Desert,317.6015625,-442.8828125,8
909,Desert Mountain,3,WOD_Mountain_Desert_06,170,283,490,51,100,28351490100,Alik'r Desert,283.3984375,-490.21875,8
910,Desert Mountain,3,WOD_Mountain_Desert_07,-18,632,423,46,72,6324642372,Alik'r Desert,632.359375,-423.4375,8
911,Desert Mountain,3,WOD_Mountain_Desert_01,11,371,450,91,74,3719145074,Alik'r Desert,371.7109375,-450.421875,8
912,Desert Mountain,3,WOD_Mountain_Desert_02,176,509,399,102,65,50910239965,Alik'r Desert,509.796875,-399.4921875,8
913,Desert Mountain,3,WOD_Mountain_Desert_03,129,597,405,104,76,59710440576,Alik'r Desert,597.8125,-405.40625,8
914,Desert Mountain,3,WOD_Mountain_Desert_04,-23,537,453,46,36,5374645336,Dak'fron,537.359375,-453.71875,8
915,Desert Mountain,3,WOD_Mountain_Desert_05,-115,580,411,36,54,5803641154,Alik'r Desert,580.28125,-411.578125,8
916,Desert Mountain,3,WOD_Mountain_Desert_06,-163,451,473,101,28,45110147328,Alik'r Desert,451.7890625,-473.78125,8
917,Desert Mountain,3,WOD_Mountain_Desert_07,-47,252,477,108,65,25210847765,Alik'r Desert,252.84375,-477.4921875,8
918,Desert Mountain,3,WOD_Mountain_Desert_01,-21,423,396,108,8,42310839608,Sentinel,423.84375,-396.9375,8
919,Desert Mountain,3,WOD_Mountain_Desert_02,-113,595,418,73,28,5957341828,Alik'r Desert,595.5703125,-418.78125,8
920,Desert Mountain,3,WOD_Mountain_Desert_03,146,598,435,54,93,5985443593,Alik'r Desert,598.421875,-435.2734375,8
921,Desert Mountain,3,WOD_Mountain_Desert_04,28,260,462,18,70,2601846270,Alik'r Desert,260.140625,-462.453125,8
922,Desert Mountain,3,WOD_Mountain_Desert_05,-62,235,482,68,46,2356848246,Alik'r Desert,235.53125,-482.640625,8
923,Desert Mountain,3,WOD_Mountain_Desert_06,43,476,443,55,120,47655443120,Antiphyllos,476.4296875,-443.0625,8
924,Desert Mountain,3,WOD_Mountain_Desert_07,-131,387,476,37,29,3873747629,Alik'r Desert,387.2890625,-476.7734375,8
925,Desert Mountain,3,WOD_Mountain_Desert_01,-158,387,427,109,54,38710942754,Alik'r Desert,387.8515625,-427.578125,8
926,Desert Mountain,3,WOD_Mountain_Desert_02,-172,397,477,37,63,3973747763,Alik'r Desert,397.2890625,-477.5078125,8
927,Desert Mountain,3,WOD_Mountain_Desert_03,-52,552,382,10,59,5521038259,Alik'r Desert,552.078125,-382.5390625,8
928,Desert Mountain,3,WOD_Mountain_Desert_04,-51,628,410,99,29,6289941029,Alik'r Desert,628.7734375,-410.7734375,8
929,Desert Mountain,3,WOD_Mountain_Desert_05,-157,316,481,79,47,3167948147,Alik'r Desert,316.6171875,-481.6328125,8
930,Desert Mountain,3,WOD_Mountain_Desert_06,51,512,398,91,8,5129139808,Alik'r Desert,512.7109375,-398.9375,8
931,Desert Mountain,3,WOD_Mountain_Desert_07,-158,449,454,31,73,4493145473,Alik'r Desert,449.2421875,-454.4296875,8
932,Desert Mountain,3,WOD_Mountain_Desert_01,-42,612,420,109,0,61210942000,Alik'r Desert,612.8515625,-421,8
933,Desert Mountain,3,WOD_Mountain_Desert_02,96,404,411,65,102,40465411102,Sentinel,404.5078125,-411.203125,8
934,Desert Mountain,3,WOD_Mountain_Desert_03,-43,287,490,77,91,2877749091,Alik'r Desert,287.6015625,-490.2890625,8
935,Desert Mountain,3,WOD_Mountain_Desert_04,-76,445,496,44,124,44544496124,Alik'r Desert,445.34375,-496.03125,8
936,Desert Mountain,3,WOD_Mountain_Desert_05,61,305,466,27,18,3052746618,Alik'r Desert,305.2109375,-466.859375,8
937,Desert Mountain,3,WOD_Mountain_Desert_06,-34,503,453,50,123,50350453123,Alik'r Desert,503.390625,-453.0390625,8
938,Desert Mountain,3,WOD_Mountain_Desert_07,-2,564,378,23,8,5642337808,Alik'r Desert,564.1796875,-378.9375,8
939,Desert Mountain,3,WOD_Mountain_Desert_01,-26,477,418,64,50,4776441850,Alik'r Desert,477.5,-418.609375,8
940,Desert Mountain,3,WOD_Mountain_Desert_02,31,468,412,55,54,4685541254,Antiphyllos,468.4296875,-412.578125,8
941,Desert Mountain,3,WOD_Mountain_Desert_03,-179,519,445,61,4,5196144504,Alik'r Desert,519.4765625,-445.96875,8
942,Desert Mountain,3,WOD_Mountain_Desert_04,39,467,459,104,35,46710445935,Antiphyllos,467.8125,-459.7265625,8
943,Desert Mountain,3,WOD_Mountain_Desert_05,-93,416,423,60,105,41660423105,Antiphyllos,416.46875,-423.1796875,8
944,Desert Mountain,3,WOD_Mountain_Desert_06,174,600,402,115,100,600115402100,Alik'r Desert,600.8984375,-402.21875,8
945,Desert Mountain,3,WOD_Mountain_Desert_07,65,388,430,59,101,38859430101,Alik'r Desert,388.4609375,-430.2109375,8
946,Desert Mountain,3,WOD_Mountain_Desert_01,147,342,430,88,15,3428843015,Alik'r Desert,342.6875,-430.8828125,8
947,Desert Mountain,3,WOD_Mountain_Desert_02,-80,509,391,31,93,5093139193,Ayasofya,509.2421875,-391.2734375,8
948,Desert Mountain,3,WOD_Mountain_Desert_03,-13,435,467,116,47,43511646747,Bergama,435.90625,-467.6328125,8
949,Desert Mountain,3,WOD_Mountain_Desert_04,-90,494,432,82,72,4948243272,Alik'r Desert,494.640625,-432.4375,8
950,Desert Mountain,3,WOD_Mountain_Desert_05,157,375,494,79,12,3757949412,Alik'r Desert,375.6171875,-494.90625,8
951,Desert Mountain,3,WOD_Mountain_Desert_06,53,389,477,74,36,3897447736,Alik'r Desert,389.578125,-477.71875,8
952,Desert Mountain,3,WOD_Mountain_Desert_07,-57,426,487,1,38,4260148738,Alik'r Desert,426.0078125,-487.703125,8
953,Desert Mountain,3,WOD_Mountain_Desert_01,-43,304,460,42,63,3044246063,Alik'r Desert,304.328125,-460.5078125,8
954,Desert Mountain,3,WOD_Mountain_Desert_02,164,446,414,104,17,44610441417,Ayasofya,446.8125,-414.8671875,8
955,Desert Mountain,3,WOD_Mountain_Desert_03,-157,358,454,79,104,35879454104,Alik'r Desert,358.6171875,-454.1875,8
956,Desert Mountain,3,WOD_Mountain_Desert_04,-149,512,397,64,26,5126439726,Alik'r Desert,512.5,-397.796875,8
957,Desert Mountain,3,WOD_Mountain_Desert_05,-104,307,465,104,61,30710446561,Alik'r Desert,307.8125,-465.5234375,8
958,Desert Mountain,3,WOD_Mountain_Desert_06,-10,443,498,4,38,4430449838,Alik'r Desert,443.03125,-498.703125,8
959,Desert Mountain,3,WOD_Mountain_Desert_07,155,528,413,45,58,5284541358,Alik'r Desert,528.3515625,-413.546875,8
960,Desert Mountain,3,WOD_Mountain_Desert_01,77,532,397,69,83,5326939783,Alik'r Desert,532.5390625,-397.3515625,8
961,Desert Mountain,3,WOD_Mountain_Desert_02,104,332,480,100,68,33210048068,Alik'r Desert,332.78125,-480.46875,8
962,Desert Mountain,3,WOD_Mountain_Desert_03,-106,429,413,24,109,42924413109,Sentinel,429.1875,-413.1484375,8
963,Desert Mountain,3,WOD_Mountain_Desert_04,-3,549,399,37,10,5493739910,Alik'r Desert,549.2890625,-399.921875,8
964,Desert Mountain,3,WOD_Mountain_Desert_05,148,397,476,115,125,397115476125,Alik'r Desert,397.8984375,-476.0234375,8
965,Desert Mountain,3,WOD_Mountain_Desert_06,122,566,447,114,105,566114447105,Dak'fron,566.890625,-447.1796875,8
966,Desert Mountain,3,WOD_Mountain_Desert_07,-14,586,397,19,102,58619397102,Alik'r Desert,586.1484375,-397.203125,8
967,Desert Mountain,3,WOD_Mountain_Desert_01,-87,400,474,77,76,4007747476,Alik'r Desert,400.6015625,-474.40625,8
968,Desert Mountain,3,WOD_Mountain_Desert_02,4,490,476,60,12,4906047612,Dak'fron,490.46875,-476.90625,8
969,Desert Mountain,3,WOD_Mountain_Desert_03,-64,347,445,36,47,3473644547,Alik'r Desert,347.28125,-445.6328125,8
970,Desert Mountain,3,WOD_Mountain_Desert_04,-95,303,460,55,91,3035546091,Alik'r Desert,303.4296875,-460.2890625,8
971,Desert Mountain,3,WOD_Mountain_Desert_05,51,373,465,111,91,37311146591,Alik'r Desert,373.8671875,-465.2890625,8
972,Desert Mountain,3,WOD_Mountain_Desert_06,-116,563,407,67,68,5636740768,Alik'r Desert,563.5234375,-407.46875,8
973,Desert Mountain,3,WOD_Mountain_Desert_07,-58,564,395,118,113,564118395113,Alik'r Desert,564.921875,-395.1171875,8
974,Desert Mountain,3,WOD_Mountain_Desert_01,167,593,387,15,123,59315387123,Alik'r Desert,593.1171875,-387.0390625,8
975,Desert Mountain,3,WOD_Mountain_Desert_02,21,421,417,111,59,42111141759,Sentinel,421.8671875,-417.5390625,8
976,Desert Mountain,3,WOD_Mountain_Desert_03,-172,403,495,122,114,403122495114,Alik'r Desert,403.953125,-495.109375,8
977,Desert Mountain,3,WOD_Mountain_Desert_04,-91,588,404,1,17,5880140417,Alik'r Desert,588.0078125,-404.8671875,8
978,Desert Mountain,3,WOD_Mountain_Desert_05,-105,503,426,5,8,5030542608,Alik'r Desert,503.0390625,-426.9375,8
979,Desert Mountain,3,WOD_Mountain_Desert_06,-44,358,450,28,87,3582845087,Alik'r Desert,358.21875,-450.3203125,8
980,Desert Mountain,3,WOD_Mountain_Desert_07,127,373,427,102,68,37310242768,Alik'r Desert,373.796875,-427.46875,8
981,Desert Mountain,3,WOD_Mountain_Desert_01,94,554,401,92,68,5549240168,Alik'r Desert,554.71875,-401.46875,8
982,Desert Mountain,3,WOD_Mountain_Desert_02,17,300,458,20,26,3002045826,Alik'r Desert,300.15625,-458.796875,8
983,Desert Mountain,3,WOD_Mountain_Desert_03,-10,498,458,63,102,49863458102,Alik'r Desert,498.4921875,-458.203125,8
984,Desert Mountain,3,WOD_Mountain_Desert_04,114,426,422,22,125,42622422125,Antiphyllos,426.171875,-422.0234375,8
985,Desert Mountain,3,WOD_Mountain_Desert_05,82,325,449,77,65,3257744965,Alik'r Desert,325.6015625,-449.4921875,8
986,Desert Mountain,3,WOD_Mountain_Desert_06,-13,339,480,35,67,3393548067,Alik'r Desert,339.2734375,-480.4765625,8
987,Desert Mountain,3,WOD_Mountain_Desert_07,-40,641,430,109,0,64110943000,Santaki,641.8515625,-431,8
988,Desert Mountain,3,WOD_Mountain_Desert_01,-154,408,437,127,79,40812743779,Alik'r Desert,408.9921875,-437.3828125,8
989,Desert Mountain,3,WOD_Mountain_Desert_02,-117,612,405,19,82,6121940582,Alik'r Desert,612.1484375,-405.359375,8
990,Desert Mountain,3,WOD_Mountain_Desert_03,-81,576,439,110,95,57611043995,Alik'r Desert,576.859375,-439.2578125,8
991,Desert Mountain,3,WOD_Mountain_Desert_04,154,369,464,8,18,3690846418,Alik'r Desert,369.0625,-464.859375,8
992,Desert Mountain,3,WOD_Mountain_Desert_05,-157,400,457,111,78,40011145778,Bergama,400.8671875,-457.390625,8
993,Desert Mountain,3,WOD_Mountain_Desert_06,-133,394,415,67,63,3946741563,Alik'r Desert,394.5234375,-415.5078125,8
994,Desert Mountain,3,WOD_Mountain_Desert_07,-28,463,420,73,50,4637342050,Antiphyllos,463.5703125,-420.609375,8
995,Desert Mountain,3,WOD_Mountain_Desert_01,98,253,474,20,74,2532047474,Alik'r Desert,253.15625,-474.421875,8
996,Desert Mountain,3,WOD_Mountain_Desert_02,-162,464,486,18,90,4641848690,Alik'r Desert,464.140625,-486.296875,8
997,Desert Mountain,3,WOD_Mountain_Desert_03,-111,547,416,17,63,5471741663,Alik'r Desert,547.1328125,-416.5078125,8
998,Desert Mountain,3,WOD_Mountain_Desert_04,-34,353,441,86,114,35386441114,Alik'r Desert,353.671875,-441.109375,8
999,Desert Mountain,3,WOD_Mountain_Desert_05,-176,312,481,69,67,3126948167,Alik'r Desert,312.5390625,-481.4765625,8
1000,Desert Mountain,3,WOD_Mountain_Desert_06,-47,290,466,35,118,29035466118,Alik'r Desert,290.2734375,-466.078125,8
1001,Desert Mountain,3,WOD_Mountain_Desert_07,169,675,458,4,86,6750445886,Dak'fron,675.03125,-458.328125,9
1002,Desert Mountain,3,WOD_Mountain_Desert_01,151,579,458,8,1,5790845801,Dak'fron,579.0625,-458.9921875,9
1003,Desert Mountain,3,WOD_Mountain_Desert_02,-76,503,489,6,47,5030648947,Dak'fron,503.046875,-489.6328125,9
1004,Desert Mountain,3,WOD_Mountain_Desert_03,-35,587,447,91,6,5879144706,Dak'fron,587.7109375,-447.953125,9
1005,Desert Mountain,3,WOD_Mountain_Desert_04,176,520,481,67,50,5206748150,Dak'fron,520.5234375,-481.609375,9
1006,Desert Mountain,3,WOD_Mountain_Desert_05,-132,476,497,125,69,47612549769,Dak'fron,476.9765625,-497.4609375,9
1007,Desert Mountain,3,WOD_Mountain_Desert_06,-4,718,493,113,102,718113493102,Dak'fron,718.8828125,-493.203125,9
1008,Desert Mountain,3,WOD_Mountain_Desert_07,104,563,459,20,29,5632045929,Dak'fron,563.15625,-459.7734375,9
1009,Desert Mountain,3,WOD_Mountain_Desert_01,160,536,467,32,24,5363246724,Dak'fron,536.25,-467.8125,9
1010,Desert Mountain,3,WOD_Mountain_Desert_02,173,630,492,99,10,6309949210,Dak'fron,630.7734375,-492.921875,9
1011,Desert Mountain,3,WOD_Mountain_Desert_03,-36,674,471,124,41,67412447141,Dak'fron,674.96875,-471.6796875,9
1012,Desert Mountain,3,WOD_Mountain_Desert_04,-8,570,472,101,84,57010147284,Dak'fron,570.7890625,-472.34375,9
1013,Desert Mountain,3,WOD_Mountain_Desert_05,-178,568,493,101,88,56810149388,Dak'fron,568.7890625,-493.3125,9
1014,Desert Mountain,3,WOD_Mountain_Desert_06,111,588,458,111,59,58811145859,Dak'fron,588.8671875,-458.5390625,9
1015,Desert Mountain,3,WOD_Mountain_Desert_07,64,698,477,114,19,69811447719,Dak'fron,698.890625,-477.8515625,9
1016,Desert Mountain,3,WOD_Mountain_Desert_01,-62,572,481,46,49,5724648149,Dak'fron,572.359375,-481.6171875,9
1017,Desert Mountain,3,WOD_Mountain_Desert_02,122,591,492,113,14,59111349214,Dak'fron,591.8828125,-492.890625,9
1018,Desert Mountain,3,WOD_Mountain_Desert_03,171,595,446,93,63,5959344663,Dak'fron,595.7265625,-446.5078125,9
1019,Desert Mountain,3,WOD_Mountain_Desert_04,-7,487,495,51,17,4875149517,Dak'fron,487.3984375,-495.8671875,9
1020,Desert Mountain,3,WOD_Mountain_Desert_05,-32,660,451,96,8,6609645108,Dak'fron,660.75,-451.9375,9
1021,Desert Mountain,3,WOD_Mountain_Desert_06,-81,589,477,52,105,58952477105,Dak'fron,589.40625,-477.1796875,9
1022,Desert Mountain,3,WOD_Mountain_Desert_07,161,504,469,3,122,50403469122,Dak'fron,504.0234375,-469.046875,9
1023,Desert Mountain,3,WOD_Mountain_Desert_01,26,599,454,38,105,59938454105,Dak'fron,599.296875,-454.1796875,9
1024,Desert Mountain,3,WOD_Mountain_Desert_02,85,697,483,113,0,69711348300,Dak'fron,697.8828125,-484,9
1025,Desert Mountain,3,WOD_Mountain_Desert_03,32,677,495,73,31,6777349531,Dak'fron,677.5703125,-495.7578125,9
1026,Desert Mountain,3,WOD_Mountain_Desert_04,70,654,466,45,100,65445466100,Dak'fron,654.3515625,-466.21875,9
1027,Desert Mountain,3,WOD_Mountain_Desert_05,-35,637,493,22,109,63722493109,Dak'fron,637.171875,-493.1484375,9
1028,Desert Mountain,3,WOD_Mountain_Desert_06,-132,640,449,10,118,64010449118,Dak'fron,640.078125,-449.078125,9
1029,Desert Mountain,3,WOD_Mountain_Desert_07,-114,624,479,124,68,62412447968,Dak'fron,624.96875,-479.46875,9
1030,Desert Mountain,3,WOD_Mountain_Desert_01,-6,496,493,83,17,4968349317,Dak'fron,496.6484375,-493.8671875,9
1031,Desert Mountain,3,WOD_Mountain_Desert_02,7,703,472,42,69,7034247269,Dak'fron,703.328125,-472.4609375,9
1032,Desert Mountain,3,WOD_Mountain_Desert_03,86,520,492,77,86,5207749286,Dak'fron,520.6015625,-492.328125,9
1033,Desert Mountain,3,WOD_Mountain_Desert_04,-176,462,496,95,12,4629549612,Dak'fron,462.7421875,-496.90625,9
1034,Desert Mountain,3,WOD_Mountain_Desert_05,2,626,453,44,101,62644453101,Dak'fron,626.34375,-453.2109375,9
1035,Desert Mountain,3,WOD_Mountain_Desert_06,177,651,496,14,97,6511449697,Dak'fron,651.109375,-496.2421875,9
1036,Desert Mountain,3,WOD_Mountain_Desert_07,-41,659,489,76,8,6597648908,Dak'fron,659.59375,-489.9375,9
1037,Desert Mountain,3,WOD_Mountain_Desert_01,64,668,481,60,8,6686048108,Dak'fron,668.46875,-481.9375,9
1038,Desert Mountain,3,WOD_Mountain_Desert_02,26,678,470,45,72,6784547072,Dak'fron,678.3515625,-470.4375,9
1039,Desert Mountain,3,WOD_Mountain_Desert_03,114,591,483,114,83,59111448383,Dak'fron,591.890625,-483.3515625,9
1040,Desert Mountain,3,WOD_Mountain_Desert_04,-82,701,473,55,28,7015547328,Dak'fron,701.4296875,-473.78125,9
1041,Desert Mountain,3,WOD_Mountain_Desert_05,-179,469,494,77,61,4697749461,Dak'fron,469.6015625,-494.5234375,9
1042,Desert Mountain,3,WOD_Mountain_Desert_06,89,573,450,17,55,5731745055,Dak'fron,573.1328125,-450.5703125,9
1043,Desert Mountain,3,WOD_Mountain_Desert_07,62,670,452,110,72,67011045272,Dak'fron,670.859375,-452.4375,9
1044,Desert Mountain,3,WOD_Mountain_Desert_01,-91,542,473,37,97,5423747397,Dak'fron,542.2890625,-473.2421875,9
1045,Desert Mountain,3,WOD_Mountain_Desert_02,-112,703,471,45,100,70345471100,Dak'fron,703.3515625,-471.21875,9
1046,Desert Mountain,3,WOD_Mountain_Desert_03,-84,610,475,90,10,6109047510,Dak'fron,610.703125,-475.921875,9
1047,Desert Mountain,3,WOD_Mountain_Desert_04,-55,531,471,28,49,5312847149,Dak'fron,531.21875,-471.6171875,9
1048,Desert Mountain,3,WOD_Mountain_Desert_05,129,554,496,51,88,5545149688,Dak'fron,554.3984375,-496.3125,9
1049,Desert Mountain,3,WOD_Mountain_Desert_06,-120,482,498,76,49,4827649849,Dak'fron,482.59375,-498.6171875,9
1050,Desert Mountain,3,WOD_Mountain_Desert_07,72,556,493,92,61,5569249361,Dak'fron,556.71875,-493.5234375,9
1051,Desert Mountain,3,WOD_Mountain_Desert_01,-175,632,452,73,82,6327345282,Dak'fron,632.5703125,-452.359375,9
1052,Desert Mountain,3,WOD_Mountain_Desert_02,-146,595,476,106,26,59510647626,Dak'fron,595.828125,-476.796875,9
1053,Desert Mountain,3,WOD_Mountain_Desert_03,-139,627,444,83,79,6278344479,Dak'fron,627.6484375,-444.3828125,9
1054,Desert Mountain,3,WOD_Mountain_Desert_04,25,510,480,88,46,5108848046,Dak'fron,510.6875,-480.640625,9
1055,Desert Mountain,3,WOD_Mountain_Desert_05,4,651,485,58,105,65158485105,Dak'fron,651.453125,-485.1796875,9
1056,Desert Mountain,3,WOD_Mountain_Desert_06,56,577,491,87,47,5778749147,Dak'fron,577.6796875,-491.6328125,9
1057,Desert Mountain,3,WOD_Mountain_Desert_07,165,677,492,91,101,67791492101,Dak'fron,677.7109375,-492.2109375,9
1058,Desert Mountain,3,WOD_Mountain_Desert_01,-124,558,455,13,18,5581345518,Dak'fron,558.1015625,-455.859375,9
1059,Desert Mountain,3,WOD_Mountain_Desert_02,-106,600,493,125,54,60012549354,Dak'fron,600.9765625,-493.578125,9
1060,Desert Mountain,3,WOD_Mountain_Desert_03,-150,515,478,92,96,5159247896,Dak'fron,515.71875,-478.25,9
1061,Desert Mountain,3,WOD_Mountain_Desert_04,163,590,453,22,31,5902245331,Dak'fron,590.171875,-453.7578125,9
1062,Desert Mountain,3,WOD_Mountain_Desert_05,-61,591,456,77,33,5917745633,Dak'fron,591.6015625,-456.7421875,9
1063,Desert Mountain,3,WOD_Mountain_Desert_06,152,622,486,91,95,6229148695,Dak'fron,622.7109375,-486.2578125,9
1064,Desert Mountain,3,WOD_Mountain_Desert_07,67,703,475,0,36,7030047536,Dak'fron,703,-475.71875,9
1065,Desert Mountain,3,WOD_Mountain_Desert_01,161,662,461,114,27,66211446127,Dak'fron,662.890625,-461.7890625,9
1066,Desert Mountain,3,WOD_Mountain_Desert_02,16,609,477,60,110,60960477110,Dak'fron,609.46875,-477.140625,9
1067,Desert Mountain,3,WOD_Mountain_Desert_03,86,644,444,82,0,6448244400,Dak'fron,644.640625,-445,9
1068,Desert Mountain,3,WOD_Mountain_Desert_04,-73,515,495,50,127,51550495127,Dak'fron,515.390625,-495.0078125,9
1069,Desert Mountain,3,WOD_Mountain_Desert_05,-172,609,459,1,113,60901459113,Dak'fron,609.0078125,-459.1171875,9
1070,Desert Mountain,3,WOD_Mountain_Desert_06,-69,560,497,104,70,56010449770,Dak'fron,560.8125,-497.453125,9
1071,Desert Mountain,3,WOD_Mountain_Desert_07,-154,626,489,111,18,62611148918,Dak'fron,626.8671875,-489.859375,9
1072,Desert Mountain,3,WOD_Mountain_Desert_01,-50,615,454,90,120,61590454120,Dak'fron,615.703125,-454.0625,9
1073,Desert Mountain,3,WOD_Mountain_Desert_02,-57,613,479,27,14,6132747914,Dak'fron,613.2109375,-479.890625,9
