fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink,heightOffset
360,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,564,309,5648530914,85,14,Tigonus,564.6640625,-309.890625,39,Subtropical,Brown,0.5,
361,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,509,351,50910335108,103,8,Tigonus,509.8046875,-351.9375,-122,Subtropical,Brown,0.5,
362,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,548,365,5486836501,68,1,Tigonus,548.53125,-365.9921875,-158,Subtropical,Brown,0.5,
368,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,571,375,5713437527,34,27,Tigonus,571.265625,-375.7890625,-110,Subtropical,Brown,0.5,
369,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,570,322,5704532278,45,78,Tigonus,570.3515625,-322.390625,-127,Subtropical,Brown,0.5,
371,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,574,299,5749929927,99,27,Tigonus,574.7734375,-299.7890625,177,Subtropical,Brown,0.5,
372,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,555,368,5558636865,86,65,Tigonus,555.671875,-368.4921875,-128,Subtropical,Brown,0.5,
375,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,518,343,5183634311,36,11,Tigonus,518.28125,-343.9140625,164,Subtropical,Brown,0.5,
376,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,579,327,5793532721,35,21,Tigonus,579.2734375,-327.8359375,-113,Subtropical,Brown,0.5,
378,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,540,347,5401834712,18,12,Tigonus,540.140625,-347.90625,-176,Subtropical,Brown,0.5,
379,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,569,328,569110328114,110,114,Tigonus,569.859375,-328.109375,-151,Subtropical,Brown,0.5,
381,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,577,328,577126328123,126,123,Tigonus,577.984375,-328.0390625,33,Subtropical,Brown,0.5,
384,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,569,345,56910334527,103,27,Tigonus,569.8046875,-345.7890625,-124,Subtropical,Brown,0.5,
385,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,581,344,58112734455,127,55,Tigonus,581.9921875,-344.5703125,19,Subtropical,Brown,0.5,
387,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,554,360,5543036045,30,45,Tigonus,554.234375,-360.6484375,-128,Subtropical,Brown,0.5,
388,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,597,373,59774373115,74,115,Tigonus,597.578125,-373.1015625,112,Subtropical,Brown,0.5,
389,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,483,360,48335360112,35,112,Tigonus,483.2734375,-360.125,27,Subtropical,Brown,0.5,
390,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,553,332,55307332112,7,112,Tigonus,553.0546875,-332.125,174,Subtropical,Brown,0.5,
391,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_04,549,344,5493634451,36,51,Tigonus,549.28125,-344.6015625,-48,Subtropical,Brown,0.5,
392,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,541,348,5412934864,29,64,Tigonus,541.2265625,-348.5,51,Subtropical,Brown,0.5,
393,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,535,337,5358133707,81,7,Tigonus,535.6328125,-337.9453125,74,Subtropical,Brown,0.5,
394,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,573,317,57382317128,82,128,Tigonus,573.640625,-317.0,180,Subtropical,Brown,0.5,
395,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,571,369,5712236979,22,79,Tigonus,571.171875,-369.3828125,-48,Subtropical,Brown,0.5,
397,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,593,362,5937136245,71,45,Tigonus,593.5546875,-362.6484375,-125,Subtropical,Brown,0.5,
399,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,563,311,5639631112,96,12,Tigonus,563.75,-311.90625,-2,Subtropical,Brown,0.5,
403,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,575,299,5756829969,68,69,Tigonus,575.53125,-299.4609375,-154,Subtropical,Brown,0.5,
405,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,571,297,5712429710,24,10,Tigonus,571.1875,-297.921875,-33,Subtropical,Brown,0.5,
407,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,567,350,5673435037,34,37,Tigonus,567.265625,-350.7109375,-41,Subtropical,Brown,0.5,
410,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,575,331,5758133102,81,2,Tigonus,575.6328125,-331.984375,53,Subtropical,Brown,0.5,
411,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,567,325,56710832591,108,91,Tigonus,567.84375,-325.2890625,40,Subtropical,Brown,0.5,
412,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,594,371,59412237169,122,69,Tigonus,594.953125,-371.4609375,144,Subtropical,Brown,0.5,
413,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,528,347,5286634764,66,64,Tigonus,528.515625,-347.5,163,Subtropical,Brown,0.5,
415,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,543,356,54312835683,128,83,Tigonus,544.0,-356.3515625,82,Subtropical,Brown,0.5,
417,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,576,374,5763837437,38,37,Tigonus,576.296875,-374.7109375,-107,Subtropical,Brown,0.5,
420,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_04,563,341,5634634170,46,70,Tigonus,563.359375,-341.453125,147,Subtropical,Brown,0.5,
421,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,489,360,4897036015,70,15,Tigonus,489.546875,-360.8828125,46,Subtropical,Brown,0.5,
423,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,571,345,5718834548,88,48,Tigonus,571.6875,-345.625,123,Subtropical,Brown,0.5,
426,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,576,325,576107325116,107,116,Tigonus,576.8359375,-325.09375,-174,Subtropical,Brown,0.5,
430,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,559,329,5590932925,9,25,Tigonus,559.0703125,-329.8046875,-6,Subtropical,Brown,0.5,
431,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,610,384,61068384125,68,125,Tigonus,610.53125,-384.0234375,159,Subtropical,Brown,0.5,
432,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,581,350,5818935067,89,67,Tigonus,581.6953125,-350.4765625,31,Subtropical,Brown,0.5,
433,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,586,289,58602289103,2,103,Tigonus,586.015625,-289.1953125,-147,Subtropical,Brown,0.5,
435,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,585,369,58547369127,47,127,Tigonus,585.3671875,-369.0078125,-137,Subtropical,Brown,0.5,
436,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,575,351,575110351104,110,104,Tigonus,575.859375,-351.1875,77,Subtropical,Brown,0.5,
438,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,534,339,5344033953,40,53,Tigonus,534.3125,-339.5859375,-138,Subtropical,Brown,0.5,
439,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,567,364,5673336476,33,76,Tigonus,567.2578125,-364.40625,10,Subtropical,Brown,0.5,
440,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,578,349,5789734948,97,48,Tigonus,578.7578125,-349.625,-138,Subtropical,Brown,0.5,
441,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,574,340,57411034001,110,1,Tigonus,574.859375,-340.9921875,-114,Subtropical,Brown,0.5,
442,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,548,329,54812332968,123,68,Tigonus,548.9609375,-329.46875,43,Subtropical,Brown,0.5,
443,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,576,363,5767436314,74,14,Tigonus,576.578125,-363.890625,-16,Subtropical,Brown,0.5,
445,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,522,359,5221135912,11,12,Tigonus,522.0859375,-359.90625,80,Subtropical,Brown,0.5,
446,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,492,359,492109359105,109,105,Tigonus,492.8515625,-359.1796875,-78,Subtropical,Brown,0.5,
447,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,515,358,5155035889,50,89,Tigonus,515.390625,-358.3046875,78,Subtropical,Brown,0.5,
450,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,601,374,60195374123,95,123,Tigonus,601.7421875,-374.0390625,52,Subtropical,Brown,0.5,
451,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,533,344,53355344109,55,109,Tigonus,533.4296875,-344.1484375,-33,Subtropical,Brown,0.5,
452,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,582,361,5828936111,89,11,Tigonus,582.6953125,-361.9140625,154,Subtropical,Brown,0.5,
453,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,577,342,5776634252,66,52,Tigonus,577.515625,-342.59375,-69,Subtropical,Brown,0.5,
454,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,527,358,5275035843,50,43,Tigonus,527.390625,-358.6640625,106,Subtropical,Brown,0.5,
455,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,575,356,5753535647,35,47,Tigonus,575.2734375,-356.6328125,-58,Subtropical,Brown,0.5,
456,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,564,339,56412533951,125,51,Tigonus,564.9765625,-339.6015625,63,Subtropical,Brown,0.5,
458,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,593,386,59311538664,115,64,Tigonus,593.8984375,-386.5,71,Subtropical,Brown,0.5,
460,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,570,369,57047369105,47,105,Tigonus,570.3671875,-369.1796875,-157,Subtropical,Brown,0.5,
463,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,587,353,5874135318,41,18,Tigonus,587.3203125,-353.859375,-37,Subtropical,Brown,0.5,
465,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,561,354,5618135477,81,77,Tigonus,561.6328125,-354.3984375,-147,Subtropical,Brown,0.5,
466,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,493,356,49374356100,74,100,Tigonus,493.578125,-356.21875,-134,Subtropical,Brown,0.5,
467,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,583,356,58366356115,66,115,Tigonus,583.515625,-356.1015625,133,Subtropical,Brown,0.5,
468,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,555,360,5557336011,73,11,Tigonus,555.5703125,-360.9140625,-178,Subtropical,Brown,0.5,
471,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,473,359,4739735922,97,22,Tigonus,473.7578125,-359.828125,154,Subtropical,Brown,0.5,
472,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,482,354,48212235483,122,83,Tigonus,482.953125,-354.3515625,-172,Subtropical,Brown,0.5,
473,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,497,358,4972735815,27,15,Tigonus,497.2109375,-358.8828125,4,Subtropical,Brown,0.5,
474,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,524,361,5249136157,91,57,Tigonus,524.7109375,-361.5546875,62,Subtropical,Brown,0.5,
475,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,545,338,5455533898,55,98,Tigonus,545.4296875,-338.234375,-144,Subtropical,Brown,0.5,
476,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,571,352,5717035255,70,55,Tigonus,571.546875,-352.5703125,-45,Subtropical,Brown,0.5,
477,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,547,332,5472233277,22,77,Tigonus,547.171875,-332.3984375,7,Subtropical,Brown,0.5,
478,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,561,315,5611431578,14,78,Tigonus,561.109375,-315.390625,61,Subtropical,Brown,0.5,
479,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,548,354,54810235405,102,5,Tigonus,548.796875,-354.9609375,-109,Subtropical,Brown,0.5,
480,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,558,361,55812436158,124,58,Tigonus,558.96875,-361.546875,52,Subtropical,Brown,0.5,
481,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,575,297,5757329708,73,8,Tigonus,575.5703125,-297.9375,-32,Subtropical,Brown,0.5,
483,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,538,345,5386134528,61,28,Tigonus,538.4765625,-345.78125,135,Subtropical,Brown,0.5,
484,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,559,337,55926337122,26,122,Tigonus,559.203125,-337.046875,26,Subtropical,Brown,0.5,
485,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,583,376,58310637628,106,28,Tigonus,583.828125,-376.78125,-39,Subtropical,Brown,0.5,
488,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,564,354,5640535442,5,42,Tigonus,564.0390625,-354.671875,-93,Subtropical,Brown,0.5,
495,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,576,370,5764837038,48,38,Tigonus,576.375,-370.703125,119,Subtropical,Brown,0.5,
499,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,603,377,60311537721,115,21,Tigonus,603.8984375,-377.8359375,142,Subtropical,Brown,0.5,
500,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,563,342,56337342101,37,101,Tigonus,563.2890625,-342.2109375,-13,Subtropical,Brown,0.5,
501,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,564,367,56468367112,68,112,Tigonus,564.53125,-367.125,147,Subtropical,Brown,0.5,
502,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,540,363,5405736360,57,60,Tigonus,540.4453125,-363.53125,110,Subtropical,Brown,0.5,
503,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,579,341,57912234119,122,19,Tigonus,579.953125,-341.8515625,173,Subtropical,Brown,0.5,
504,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,503,353,5039535395,95,95,Tigonus,503.7421875,-353.2578125,-109,Subtropical,Brown,0.5,
507,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,532,340,5329334061,93,61,Tigonus,532.7265625,-340.5234375,179,Subtropical,Brown,0.5,
510,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_02,552,362,5527336210,73,10,Tigonus,552.5703125,-362.921875,74,Subtropical,Brown,0.5,
512,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_04,577,364,57711436410,114,10,Tigonus,577.890625,-364.921875,138,Subtropical,Brown,0.5,
513,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,583,340,5836534056,65,56,Tigonus,583.5078125,-340.5625,-43,Subtropical,Brown,0.5,
514,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,585,357,5859535787,95,87,Tigonus,585.7421875,-357.3203125,92,Subtropical,Brown,0.5,
515,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,589,354,5891135419,11,19,Tigonus,589.0859375,-354.8515625,98,Subtropical,Brown,0.5,
517,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,573,351,5733335122,33,22,Tigonus,573.2578125,-351.828125,-164,Subtropical,Brown,0.5,
519,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,574,368,5742636801,26,1,Tigonus,574.203125,-368.9921875,-146,Subtropical,Brown,0.5,
520,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,608,383,6085638344,56,44,Tigonus,608.4375,-383.65625,109,Subtropical,Brown,0.5,
524,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,525,347,5255234796,52,96,Tigonus,525.40625,-347.25,31,Subtropical,Brown,0.5,
526,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,596,370,5968537077,85,77,Tigonus,596.6640625,-370.3984375,-119,Subtropical,Brown,0.5,
528,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,563,319,5637231947,72,47,Tigonus,563.5625,-319.6328125,-180,Subtropical,Brown,0.5,
529,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,564,346,56410634617,106,17,Tigonus,564.828125,-346.8671875,-86,Subtropical,Brown,0.5,
531,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,562,310,5624131034,41,34,Tigonus,562.3203125,-310.734375,119,Subtropical,Brown,0.5,
532,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_04,566,362,5663836216,38,16,Tigonus,566.296875,-362.875,128,Subtropical,Brown,0.5,
535,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,553,337,5538133781,81,81,Tigonus,553.6328125,-337.3671875,-24,Subtropical,Brown,0.5,
536,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,581,336,5811133646,11,46,Tigonus,581.0859375,-336.640625,67,Subtropical,Brown,0.5,
537,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,567,314,5678931448,89,48,Tigonus,567.6953125,-314.625,-126,Subtropical,Brown,0.5,
538,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,596,363,59623363103,23,103,Tigonus,596.1796875,-363.1953125,143,Subtropical,Brown,0.5,
539,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,544,342,544109342118,109,118,Tigonus,544.8515625,-342.078125,106,Subtropical,Brown,0.5,
544,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,552,322,55211632280,116,80,Tigonus,552.90625,-322.375,1,Subtropical,Brown,0.5,
545,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,557,349,5574234936,42,36,Tigonus,557.328125,-349.71875,137,Subtropical,Brown,0.5,
546,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,534,336,53410133695,101,95,Tigonus,534.7890625,-336.2578125,-19,Subtropical,Brown,0.5,
548,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,579,366,579121366104,121,104,Tigonus,579.9453125,-366.1875,-45,Subtropical,Brown,0.5,
551,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,610,382,61078382114,78,114,Tigonus,610.609375,-382.109375,160,Subtropical,Brown,0.5,
552,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,578,345,5780834563,8,63,Tigonus,578.0625,-345.5078125,-28,Subtropical,Brown,0.5,
553,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,570,364,5701436446,14,46,Tigonus,570.109375,-364.640625,-112,Subtropical,Brown,0.5,
555,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,558,325,55811332566,113,66,Tigonus,558.8828125,-325.484375,178,Subtropical,Brown,0.5,
556,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,573,338,5736133812,61,12,Tigonus,573.4765625,-338.90625,79,Subtropical,Brown,0.5,
558,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,487,356,48710935616,109,16,Tigonus,487.8515625,-356.875,-21,Subtropical,Brown,0.5,
559,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,563,365,56311136568,111,68,Tigonus,563.8671875,-365.46875,-79,Subtropical,Brown,0.5,
561,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,520,342,5208534273,85,73,Tigonus,520.6640625,-342.4296875,-101,Subtropical,Brown,0.5,
562,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,493,356,4931735603,17,3,Tigonus,493.1328125,-356.9765625,-85,Subtropical,Brown,0.5,
563,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,486,360,48611036067,110,67,Tigonus,486.859375,-360.4765625,-20,Subtropical,Brown,0.5,
564,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,570,374,5704537433,45,33,Tigonus,570.3515625,-374.7421875,-130,Subtropical,Brown,0.5,
565,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,563,350,5637135094,71,94,Tigonus,563.5546875,-350.265625,16,Subtropical,Brown,0.5,
566,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,580,349,58010934988,109,88,Tigonus,580.8515625,-349.3125,63,Subtropical,Brown,0.5,
567,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,571,379,5717837941,78,41,Tigonus,571.609375,-379.6796875,-59,Subtropical,Brown,0.5,
571,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,569,300,569105300108,105,108,Tigonus,569.8203125,-300.15625,39,Subtropical,Brown,0.5,
572,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,573,352,57360352118,60,118,Tigonus,573.46875,-352.078125,-22,Subtropical,Brown,0.5,
573,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,590,384,59012384107,12,107,Tigonus,590.09375,-384.1640625,-67,Subtropical,Brown,0.5,
574,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,594,377,594116377116,116,116,Tigonus,594.90625,-377.09375,-41,Subtropical,Brown,0.5,
575,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,566,306,5660930666,9,66,Tigonus,566.0703125,-306.484375,151,Subtropical,Brown,0.5,
578,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,566,360,5660536044,5,44,Tigonus,566.0390625,-360.65625,44,Subtropical,Brown,0.5,
579,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,576,335,5766933501,69,1,Tigonus,576.5390625,-335.9921875,-37,Subtropical,Brown,0.5,
580,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,575,296,5751129696,11,96,Tigonus,575.0859375,-296.25,169,Subtropical,Brown,0.5,
585,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,549,343,54927343127,27,127,Tigonus,549.2109375,-343.0078125,-22,Subtropical,Brown,0.5,
586,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,539,344,5393734482,37,82,Tigonus,539.2890625,-344.359375,-74,Subtropical,Brown,0.5,
588,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,504,362,5043636237,36,37,Tigonus,504.28125,-362.7109375,1,Subtropical,Brown,0.5,
589,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_01,566,326,5662832609,28,9,Tigonus,566.21875,-326.9296875,-2,Subtropical,Brown,0.5,
590,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_02,584,357,58404357118,4,118,Tigonus,584.03125,-357.078125,52,Subtropical,Brown,0.5,
591,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,575,360,5757336071,73,71,Tigonus,575.5703125,-360.4453125,-59,Subtropical,Brown,0.5,
592,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,589,355,5896635539,66,39,Tigonus,589.515625,-355.6953125,-114,Subtropical,Brown,0.5,
594,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,564,353,56412635316,126,16,Tigonus,564.984375,-353.875,-71,Subtropical,Brown,0.5,
595,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,578,372,5789737251,97,51,Tigonus,578.7578125,-372.6015625,13,Subtropical,Brown,0.5,
596,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,584,352,5845935247,59,47,Tigonus,584.4609375,-352.6328125,115,Subtropical,Brown,0.5,
597,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,559,328,5591832816,18,16,Tigonus,559.140625,-328.875,-119,Subtropical,Brown,0.5,
599,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,561,348,5613234836,32,36,Tigonus,561.25,-348.71875,-162,Subtropical,Brown,0.5,
602,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,605,375,6050837502,8,2,Tigonus,605.0625,-375.984375,-60,Subtropical,Brown,0.5,
604,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,560,337,5607933706,79,6,Tigonus,560.6171875,-337.953125,170,Subtropical,Brown,0.5,
605,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,567,360,5672636051,26,51,Tigonus,567.203125,-360.6015625,-79,Subtropical,Brown,0.5,
606,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,529,360,52951360125,51,125,Tigonus,529.3984375,-360.0234375,115,Subtropical,Brown,0.5,
607,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,580,309,5800730930,7,30,Tigonus,580.0546875,-309.765625,-141,Subtropical,Brown,0.5,
609,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,580,289,58041289108,41,108,Tigonus,580.3203125,-289.15625,0,Subtropical,Brown,0.5,
610,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,516,362,51608362100,8,100,Tigonus,516.0625,-362.21875,129,Subtropical,Brown,0.5,
612,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_02,570,331,57091331125,91,125,Tigonus,570.7109375,-331.0234375,-45,Subtropical,Brown,0.5,
613,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_03,568,354,56811835403,118,3,Tigonus,568.921875,-354.9765625,-104,Subtropical,Brown,0.5,
615,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,540,332,540126332107,126,107,Tigonus,540.984375,-332.1640625,161,Subtropical,Brown,0.5,
616,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,520,362,52010136266,101,66,Tigonus,520.7890625,-362.484375,35,Subtropical,Brown,0.5,
618,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,575,332,57537332128,37,128,Tigonus,575.2890625,-332.0,23,Subtropical,Brown,0.5,
620,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,561,341,5619434124,94,24,Tigonus,561.734375,-341.8125,163,Subtropical,Brown,0.5,
621,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,577,356,5779135605,91,5,Tigonus,577.7109375,-356.9609375,-84,Subtropical,Brown,0.5,
622,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,562,365,56254365113,54,113,Tigonus,562.421875,-365.1171875,-74,Subtropical,Brown,0.5,
624,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,534,362,5348936242,89,42,Tigonus,534.6953125,-362.671875,-124,Subtropical,Brown,0.5,
625,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_06,569,348,5699434844,94,44,Tigonus,569.734375,-348.65625,-88,Subtropical,Brown,0.5,
626,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,556,355,5560635544,6,44,Tigonus,556.046875,-355.65625,-49,Subtropical,Brown,0.5,
627,Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,551,323,55128323110,28,110,Tigonus,551.21875,-323.140625,164,Subtropical,Brown,0.5,
